year,date,day_of_year,month,day,event,station_name_jp,station_name_en,jma_station_code,wmo_station_id,country_area,latitude_deg,longitude_deg,display_name,osm_type,osm_id,country,country_code,neighbourhood,quarter,city,subprovince,province,postcode,climate_classification_koppen
2004,2004-04-01,92,4,1,full_bloom,宇和島,UWAJIMA,892,47892,JAPAN,33.22777777777778,132.55305555555557,"第六管区海上保安本部宇和島海上保安部, 吉田宇和島線, 住吉町二丁目, 藤江, 宇和島市, 愛媛県, 798-8601, 日本",node,1423743153,日本,jp,住吉町二丁目,,宇和島市,,愛媛県,798-8601,
2005,2005-04-05,95,4,5,full_bloom,宇和島,UWAJIMA,892,47892,JAPAN,33.22777777777778,132.55305555555557,"第六管区海上保安本部宇和島海上保安部, 吉田宇和島線, 住吉町二丁目, 藤江, 宇和島市, 愛媛県, 798-8601, 日本",node,1423743153,日本,jp,住吉町二丁目,,宇和島市,,愛媛県,798-8601,
1953,1953-04-08,98,4,8,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1954,1954-04-05,95,4,5,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1955,1955-04-07,97,4,7,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1956,1956-04-13,104,4,13,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1957,1957-04-15,105,4,15,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1958,1958-04-07,97,4,7,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1959,1959-04-01,91,4,1,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1960,1960-04-06,97,4,6,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1961,1961-04-04,94,4,4,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1962,1962-04-10,100,4,10,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1963,1963-04-11,101,4,11,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1964,1964-04-12,103,4,12,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1965,1965-04-18,108,4,18,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1966,1966-04-09,99,4,9,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1967,1967-04-08,98,4,8,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1968,1968-04-10,101,4,10,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1969,1969-04-13,103,4,13,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1970,1970-04-18,108,4,18,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1971,1971-04-12,102,4,12,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1972,1972-04-09,100,4,9,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1973,1973-04-10,100,4,10,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1974,1974-04-15,105,4,15,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1975,1975-04-12,102,4,12,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1976,1976-04-14,105,4,14,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1977,1977-04-10,100,4,10,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1978,1978-04-16,106,4,16,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1979,1979-04-07,97,4,7,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1980,1980-04-12,103,4,12,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1981,1981-04-10,100,4,10,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1982,1982-04-07,97,4,7,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1983,1983-04-11,101,4,11,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1984,1984-04-24,115,4,24,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1985,1985-04-13,103,4,13,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1986,1986-04-14,104,4,14,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1987,1987-04-07,97,4,7,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1988,1988-04-15,106,4,15,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1989,1989-04-01,91,4,1,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1990,1990-04-02,92,4,2,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1991,1991-04-11,101,4,11,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1992,1992-04-05,96,4,5,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1993,1993-04-08,98,4,8,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1994,1994-04-12,102,4,12,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1995,1995-04-10,100,4,10,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1996,1996-04-17,108,4,17,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1997,1997-04-07,97,4,7,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1998,1998-04-06,96,4,6,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1999,1999-04-08,98,4,8,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2000,2000-04-13,104,4,13,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2001,2001-04-07,97,4,7,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2002,2002-03-29,88,3,29,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2003,2003-04-08,98,4,8,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2004,2004-04-01,92,4,1,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2005,2005-04-10,100,4,10,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2006,2006-04-12,102,4,12,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2007,2007-04-08,98,4,8,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2008,2008-04-06,97,4,6,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2009,2009-04-06,96,4,6,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2010,2010-04-09,99,4,9,flowering,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1953,1953-04-16,106,4,16,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1954,1954-04-11,101,4,11,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1955,1955-04-10,100,4,10,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1956,1956-04-16,107,4,16,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1957,1957-04-21,111,4,21,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1958,1958-04-15,105,4,15,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1959,1959-04-05,95,4,5,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1960,1960-04-11,102,4,11,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1961,1961-04-14,104,4,14,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1962,1962-04-15,105,4,15,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1963,1963-04-14,104,4,14,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1964,1964-04-14,105,4,14,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1965,1965-04-22,112,4,22,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1966,1966-04-14,104,4,14,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1967,1967-04-14,104,4,14,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1968,1968-04-17,108,4,17,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1969,1969-04-20,110,4,20,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1970,1970-04-23,113,4,23,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1971,1971-04-16,106,4,16,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1972,1972-04-14,105,4,14,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1973,1973-04-14,104,4,14,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1974,1974-04-19,109,4,19,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1975,1975-04-17,107,4,17,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1976,1976-04-19,110,4,19,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1977,1977-04-14,104,4,14,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1978,1978-04-19,109,4,19,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1979,1979-04-10,100,4,10,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1980,1980-04-15,106,4,15,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1981,1981-04-14,104,4,14,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1982,1982-04-11,101,4,11,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1983,1983-04-15,105,4,15,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1984,1984-04-28,119,4,28,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1985,1985-04-19,109,4,19,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1986,1986-04-18,108,4,18,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1987,1987-04-11,101,4,11,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1988,1988-04-20,111,4,20,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1989,1989-04-07,97,4,7,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1990,1990-04-07,97,4,7,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1991,1991-04-16,106,4,16,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1992,1992-04-09,100,4,9,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1993,1993-04-16,106,4,16,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1994,1994-04-15,105,4,15,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1995,1995-04-16,106,4,16,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1996,1996-04-22,113,4,22,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1997,1997-04-11,101,4,11,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1998,1998-04-09,99,4,9,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
1999,1999-04-12,102,4,12,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
2000,2000-04-17,108,4,17,full_bloom,輪島,WAJIMA,600,47600,JAPAN,37.39138888888889,136.89527777777778,"平成町, 南町, 輪島市, 石川県, 928-0079, 日本",way,1236611629,日本,jp,,平成町,輪島市,,石川県,928-0079,Cfa
